,CIK,Ticker,FilingDate,FileName,SECFileName,DocTypes
219,714310,VLY,20080307,0001193125-08-050095.txt.text,0001193125-08-050095.txt,"['8-K', 'EX-16']"
220,721693,CREG,20080312,0001010549-08-000175.txt.text,0001010549-08-000175.txt,"['8-K', 'EX-16.1']"
221,746838,UIS,20080320,0000746838-08-000104.txt.text,0000746838-08-000104.txt,"['8-K', 'EX-16']"
222,789868,ADY,20080129,0001144204-08-004631.txt.text,0001144204-08-004631.txt,['8-K']
223,814549,EBIX,20080118,0001104659-08-003573.txt.text,0001104659-08-003573.txt,"['8-K', 'EX-16.1']"
224,820318,IIVI,20080103,0001193125-08-001044.txt.text,0001193125-08-001044.txt,"['8-K', 'EX-16.1', 'EX-99.1']"
225,861884,RS,20080123,0000950134-08-000979.txt.text,0000950134-08-000979.txt,"['8-K', 'EX-16']"
226,883984,ICUI,20080319,0001171843-08-000199.txt.text,0001171843-08-000199.txt,"['8-K', 'EX-16']"
227,890846,UPI,20080225,0000950137-08-002695.txt.text,0000950137-08-002695.txt,"['8-K', 'EX-16.1']"
228,895655,JAH,20080229,0001193125-08-043712.txt.text,0001193125-08-043712.txt,"['8-K', 'EX-16.1']"
229,896726,GGR,20080201,0000896726-08-000010.txt.text,0000896726-08-000010.txt,['8-K']
230,914208,IVZ,20080118,0000914208-08-000002.txt.text,0000914208-08-000002.txt,"['8-K', 'EX-16']"
231,929940,AZPN,20080116,0001104659-08-003102.txt.text,0001104659-08-003102.txt,"['8-K', 'EX-16.1', 'EX-99.1']"
232,929940,AZPN,20080313,0001104659-08-017264.txt.text,0001104659-08-017264.txt,['8-K']
233,943861,GDP,20080320,0000950129-08-001839.txt.text,0000950129-08-001839.txt,"['8-K', 'EX-16.1']"
234,1005286,LNDC,20080611,0001299933-08-002954.txt.text,0001299933-08-002954.txt,"['8-K', 'EX-16.1']"
235,101063,CQB,20080529,0001299933-08-002759.txt.text,0001299933-08-002759.txt,"['8-K', 'EX-16.1']"
236,1032863,FRPT,20080414,0001104659-08-024183.txt.text,0001104659-08-024183.txt,['8-K']
237,1035201,CWT,20080414,0000950134-08-006555.txt.text,0000950134-08-006555.txt,['8-K']
238,1043509,SAH,20080609,0001193125-08-130444.txt.text,0001193125-08-130444.txt,"['8-K', 'EX-16.1']"
239,1047857,YUII,20080404,0001144204-08-020557.txt.text,0001144204-08-020557.txt,"['8-K', 'EX-16.1']"
240,1058623,CMLS,20080623,0000950144-08-005035.txt.text,0000950144-08-005035.txt,"['8-K', 'EX-16.1']"
241,109156,ZLC,20080501,0001104659-08-029119.txt.text,0001104659-08-029119.txt,"['8-K', 'EX-10.1', 'EX-10.2']"
242,1095315,PFSW,20080502,0000950134-08-008342.txt.text,0000950134-08-008342.txt,"['8-K', 'EX-16.1']"
243,1103021,BDSI,20080606,0001193125-08-129721.txt.text,0001193125-08-129721.txt,"['8-K', 'EX-16.1']"
244,1123647,ATPG,20080410,0001193125-08-079112.txt.text,0001193125-08-079112.txt,"['8-K', 'EX-16.1']"
245,1157601,SNTA,20080418,0001104659-08-025297.txt.text,0001104659-08-025297.txt,"['8-K', 'EX-16.1']"
246,1158223,AFFY,20080602,0001104659-08-037122.txt.text,0001104659-08-037122.txt,"['8-K', 'EX-16.1']"
247,1166389,CAGC,20080424,0001144204-08-023995.txt.text,0001144204-08-023995.txt,['8-K']
248,1320338,TAOM,20080421,0001013762-08-000862.txt.text,0001013762-08-000862.txt,['8-K']
249,1333763,CHTP,20080410,0001193125-08-079081.txt.text,0001193125-08-079081.txt,"['8-K', 'EX-16.1']"
250,1363851,SXCI,20080627,0000950137-08-008897.txt.text,0000950137-08-008897.txt,"['8-K', 'EX-3.1', 'EX-16.1']"
251,1384135,HEAT,20080418,0000890163-08-000252.txt.text,0000890163-08-000252.txt,"['8-K', 'EX-4', 'EX-2', 'EX-2', 'EX-2', 'EX-2', 'EX-3', 'EX-10', 'EX-10', 'EX-10', 'EX-10', 'EX-10', 'EX-10', 'EX-10', 'EX-10', 'EX-10', 'EX-10', 'EX-16', 'EX-99', 'EX-99']"
252,1398551,YONG,20080611,0001144204-08-034580.txt.text,0001144204-08-034580.txt,"['8-K', 'EX-16.1']"
253,1408075,GPK,20080523,0000950144-08-004372.txt.text,0000950144-08-004372.txt,"['8-K', 'EX-16.1']"
254,1412100,MHLD,20080624,0001144204-08-036479.txt.text,0001144204-08-036479.txt,"['8-K', 'EX-16.1']"
255,1424454,ROVI,20080610,0001193125-08-131169.txt.text,0001193125-08-131169.txt,"['8-K', 'EX-16.1']"
256,30140,LCRD,20080612,0001188112-08-001902.txt.text,0001188112-08-001902.txt,"['8-K', 'EX-16.1']"
257,58361,LEE,20080520,0001183010-08-000059.txt.text,0001183010-08-000059.txt,['8-K']
258,58361,LEE,20080520,0001183010-08-000060.txt.text,0001183010-08-000060.txt,['8-K']
259,63754,MKC,20080408,0001104659-08-023253.txt.text,0001104659-08-023253.txt,"['8-K', 'EX-16']"
260,64670,MDT,20080520,0000950137-08-007680.txt.text,0000950137-08-007680.txt,"['8-K', 'EX-16.1', 'EX-16.2']"
261,66649,MGN,20080417,0001104659-08-025011.txt.text,0001104659-08-025011.txt,['8-K']
262,67625,MNR,20080630,0000067625-08-000048.txt.text,0000067625-08-000048.txt,"['8-K', 'EX-16.1']"
263,71829,NR,20080626,0001362310-08-003417.txt.text,0001362310-08-003417.txt,"['8-K', 'EX-16.1']"
264,720672,SF,20080414,0000720672-08-000054.txt.text,0000720672-08-000054.txt,"['8-K', 'EX-16']"
265,746598,BRC,20080415,0000950137-08-005393.txt.text,0000950137-08-005393.txt,"['8-K', 'EX-16']"
266,751978,VICR,20080616,0000950135-08-004387.txt.text,0000950135-08-004387.txt,"['8-K', 'EX-16.1']"
267,798354,FISV,20080501,0001193125-08-098783.txt.text,0001193125-08-098783.txt,"['8-K', 'EX-16']"
268,798985,CSKI,20080528,0001144204-08-032481.txt.text,0001144204-08-032481.txt,"['8-K', 'EX-16.1', 'EX-99.1']"
269,820096,PRGO,20080523,0000950137-08-007850.txt.text,0000950137-08-007850.txt,"['8-K', 'EX-16.1']"
270,857073,HQS,20080416,0001193125-08-082764.txt.text,0001193125-08-082764.txt,"['8-K', 'EX-16.1']"
271,863015,ISLE,20080501,0001104659-08-028688.txt.text,0001104659-08-028688.txt,"['8-K', 'EX-99.1']"
272,882184,DHI,20080610,0001193125-08-131260.txt.text,0001193125-08-131260.txt,"['8-K', 'EX-16.1']"
273,886163,LGND,20080407,0001193125-08-076326.txt.text,0001193125-08-076326.txt,"['8-K', 'EX-16.1']"
274,887568,ZOLL,20080626,0001193125-08-141383.txt.text,0001193125-08-141383.txt,"['8-K', 'EX-16.1', 'EX-99.1']"
275,920321,CVO,20080613,0000950155-08-000069.txt.text,0000950155-08-000069.txt,"['8-K', 'EX-4.1', 'EX-4.2', 'EX-10.1']"
276,944765,MRGE,20080627,0000897069-08-001114.txt.text,0000897069-08-001114.txt,"['8-K', 'EX-16']"
277,1001258,ASFI,20080723,0000950123-08-008227.txt.text,0000950123-08-008227.txt,"['8-K', 'EX-16.1']"
278,1023731,EGHT,20080701,0001023731-08-000010.txt.text,0001023731-08-000010.txt,"['8-K', 'EX-16.1', 'EX-16.1']"
279,1040570,GEOY,20080917,0000950133-08-003132.txt.text,0000950133-08-003132.txt,"['8-K', 'EX-16', 'EX-99.1']"
280,1040570,GEOY,20080923,0001299933-08-004451.txt.text,0001299933-08-004451.txt,['8-K']
281,1089044,LAB,20080818,0001193125-08-180072.txt.text,0001193125-08-180072.txt,"['8-K', 'EX-16.1']"
282,1094831,BGCP,20080701,0001193125-08-145157.txt.text,0001193125-08-145157.txt,"['8-K', 'EX-16.1']"
283,1170991,DCT,20080812,0001193125-08-174842.txt.text,0001193125-08-174842.txt,"['8-K', 'EX-16.1']"
284,1226308,DTSI,20080917,0001104659-08-059240.txt.text,0001104659-08-059240.txt,"['8-K', 'EX-16.1']"
285,1287865,MPW,20080912,0000950144-08-007027.txt.text,0000950144-08-007027.txt,"['8-K', 'EX-16.1']"
286,1303313,LHCG,20080826,0000950144-08-006697.txt.text,0000950144-08-006697.txt,"['8-K', 'EX-16.1', 'EX-99.1']"
287,1305014,ASH,20080829,0001305014-08-000231.txt.text,0001305014-08-000231.txt,"['8-K', 'EX-16.1', 'COVER']"
288,1313024,VQ,20080820,0001104659-08-054108.txt.text,0001104659-08-054108.txt,"['8-K', 'EX-16.1']"
289,1316898,JMBA,20080715,0001193125-08-151243.txt.text,0001193125-08-151243.txt,"['8-K', 'EX-16.1']"
290,1361538,PRIM,20080806,0001144204-08-044200.txt.text,0001144204-08-044200.txt,"['8-K', 'EX-14.1', 'EX-16.1']"
291,1384072,VNR,20080902,0001144204-08-050837.txt.text,0001144204-08-050837.txt,"['8-K', 'EX-16.1']"
292,1388855,DEER,20080905,0001144204-08-051409.txt.text,0001144204-08-051409.txt,"['8-K', 'EX-2.1', 'EX-2.2', 'EX-3.3', 'EX-3.4', 'EX-16.1', 'EX-99.1', 'EX-99.2']"
293,1398551,YONG,20080709,0001144204-08-039177.txt.text,0001144204-08-039177.txt,['8-K']
294,1437107,DISCA,20080923,0000950133-08-003171.txt.text,0000950133-08-003171.txt,"['8-K', 'EX-14.1', 'EX-16.1', 'EX-99.1', 'EX-99.2', 'EX-99.3']"
295,49534,LPHI,20080808,0001144204-08-044957.txt.text,0001144204-08-044957.txt,"['8-K', 'EX-16']"
296,709283,QTM,20080827,0001181431-08-050367.txt.text,0001181431-08-050367.txt,"['8-K', 'EX-16.']"
297,718130,ISYS,20080923,0001193125-08-199997.txt.text,0001193125-08-199997.txt,"['8-K', 'EX-16.1']"
298,718877,ATVI,20080715,0001104659-08-045739.txt.text,0001104659-08-045739.txt,"['8-K', 'EX-3.1', 'EX-3.2', 'EX-10.1', 'EX-10.2', 'EX-99.1', 'EX-99.2']"
299,729237,PKY,20080707,0000729237-08-000009.txt.text,0000729237-08-000009.txt,"['8-K', 'EX-16.1', '8-K', 'EX-16.1']"
300,730255,CAMP,20080701,0000730255-08-000027.txt.text,0000730255-08-000027.txt,"['8-K', 'EX-16']"
301,785968,MILL,20080821,0001161697-08-000952.txt.text,0001161697-08-000952.txt,"['8-K', 'EX-16']"
302,796764,PRXI,20080827,0000950152-08-006800.txt.text,0000950152-08-006800.txt,"['8-K', 'EX-3.2', 'EX-16.1']"
303,821995,CBRX,20080707,0000821995-08-000028.txt.text,0000821995-08-000028.txt,"['8-K', 'EX-16.1']"
304,825313,AB,20080919,0001140361-08-021556.txt.text,0001140361-08-021556.txt,['8-K']
305,835011,MGPI,20080919,0001104659-08-059610.txt.text,0001104659-08-059610.txt,"['8-K', 'EX-16']"
306,908937,SIRI,20080925,0000930413-08-005719.txt.text,0000930413-08-005719.txt,"['8-K', 'EX-16.1']"
307,101594,USEG,20081112,0000101594-08-000108.txt.text,0000101594-08-000108.txt,"['8-K', 'EX-16.1']"
308,1124804,MDRX,20081017,0001193125-08-212359.txt.text,0001193125-08-212359.txt,"['8-K', 'EX-3.1', 'EX-3.2', 'EX-10.1', 'EX-10.2', 'EX-10.3', 'EX-10.4', 'EX-16.1', 'EX-23.1']"
309,1137083,LLEN,20081112,0001168542-08-000050.txt.text,0001168542-08-000050.txt,"['8-K', 'EX-99']"
310,1144980,ABG,20081211,0001193125-08-251967.txt.text,0001193125-08-251967.txt,"['8-K', 'EX-16.1']"
311,1145404,CRTX,20081105,0000950135-08-006951.txt.text,0000950135-08-006951.txt,"['8-K', 'EX-3.1', 'EX-3.2', 'EX-4.1', 'EX-10.1', 'EX-10.2', 'EX-10.3', 'EX-10.4', 'EX-10.5', 'EX-10.6', 'EX-10.7', 'EX-10.8', 'EX-10.9', 'EX-10.10', 'EX-10.11', 'EX-10.12', 'EX-10.13', 'EX-10.14', 'EX-10.15', 'EX-10.16', 'EX-10.17', 'EX-10.18', 'EX-10.19', 'EX-10.20', 'EX-10.21', 'EX-10.22', 'EX-10.23', 'EX-10.24', 'EX-10.25', 'EX-10.26', 'EX-10.27', 'EX-10.28', 'EX-10.29', 'EX-10.30', 'EX-10.31', 'EX-10.32', 'EX-10.33', 'EX-10.34', 'EX-10.35', 'EX-10.36', 'EX-10.37', 'EX-10.38', 'EX-10.39', 'EX-10.40', 'EX-10.41', 'EX-10.42', 'EX-10.43', 'EX-10.44', 'EX-10.45', 'EX-10.46', 'EX-10.47', 'EX-10.48', 'EX-10.49', 'EX-10.50', 'EX-10.51', 'EX-16.1', 'EX-16.2', 'EX-99.1', 'EX-99.2', 'EX-99.3']"
312,1268984,FRZ,20081118,0001104659-08-071551.txt.text,0001104659-08-071551.txt,"['8-K', 'EX-16.1']"
313,1375063,SYMX,20081124,0001375063-08-000050.txt.text,0001375063-08-000050.txt,"['8-K', 'EX-16']"
314,1384072,VNR,20081014,0001144204-08-057521.txt.text,0001144204-08-057521.txt,['8-K']
315,1399521,LIWA,20081219,0001144204-08-070235.txt.text,0001144204-08-070235.txt,"['8-K', 'EX-16.1']"
316,1403853,HEK,20081205,0001193125-08-248824.txt.text,0001193125-08-248824.txt,"['8-K', 'EX-16']"
317,1422220,N,20081124,0001193125-08-242284.txt.text,0001193125-08-242284.txt,['8-K']
318,316793,IRF,20081120,0001104659-08-072142.txt.text,0001104659-08-072142.txt,"['8-K', 'EX-16.1']"
319,351834,STKL,20081114,0001204459-08-002273.txt.text,0001204459-08-002273.txt,"['8-K', 'EX-16.1']"
320,6314,ANEN,20081210,0001144204-08-068688.txt.text,0001144204-08-068688.txt,"['8-K', 'EX-16.1']"
321,65172,MSB,20081020,0001104659-08-064847.txt.text,0001104659-08-064847.txt,"['8-K', 'EX-16.1']"
322,750577,HBHC,20081219,0001030798-08-000060.txt.text,0001030798-08-000060.txt,['8-K']
323,750577,HBHC,20081219,0001030798-08-000061.txt.text,0001030798-08-000061.txt,['8-K']
324,802301,SGI,20081001,0001193125-08-204130.txt.text,0001193125-08-204130.txt,
325,814549,EBIX,20081219,0001362310-08-008346.txt.text,0001362310-08-008346.txt,
326,876427,MNRO,20081014,0000950152-08-007874.txt.text,0000950152-08-007874.txt,
327,890923,ZOLT,20081219,0001362310-08-008352.txt.text,0001362310-08-008352.txt,
328,908255,BWA,20081009,0000950137-08-012539.txt.text,0000950137-08-012539.txt,
329,936340,DTE,20081001,0000950137-08-012259.txt.text,0000950137-08-012259.txt,
330,936340,DTE,20081024,0000950152-08-008206.txt.text,0000950152-08-008206.txt,
331,937136,HDY,20081219,0001140361-08-028360.txt.text,0001140361-08-028360.txt,
332,1001838,SCCO,20090326,0001341004-09-000628.txt.text,0001341004-09-000628.txt,
333,1048685,MEA,20090320,0001299933-09-001297.txt.text,0001299933-09-001297.txt,
334,1068717,RTI,20090304,0000950152-09-002169.txt.text,0000950152-09-002169.txt,
335,1099977,CMFO,20090203,0001144204-09-004756.txt.text,0001144204-09-004756.txt,
336,1130713,OSTK,20090324,0001104659-09-019579.txt.text,0001104659-09-019579.txt,
337,1156041,HUSA,20090122,0001140361-09-001701.txt.text,0001140361-09-001701.txt,
338,1166389,CAGC,20090211,0001144204-09-006782.txt.text,0001144204-09-006782.txt,
339,1171500,PTP,20090227,0001299933-09-000961.txt.text,0001299933-09-000961.txt,
340,1171662,GTS,20090303,0001299933-09-001024.txt.text,0001299933-09-001024.txt,
341,1171662,GTS,20090330,0001299933-09-001428.txt.text,0001299933-09-001428.txt,
342,1180145,CSII,20090303,0000950137-09-001470.txt.text,0000950137-09-001470.txt,
343,1271551,ISYS,20090323,0001144204-09-015628.txt.text,0001144204-09-015628.txt,
344,1317872,TOMO,20090319,0001299933-09-001289.txt.text,0001299933-09-001289.txt,
345,1340786,FSYS,20090313,0001181431-09-015392.txt.text,0001181431-09-015392.txt,
346,1344907,GNET,20090120,0000950137-09-000313.txt.text,0000950137-09-000313.txt,
347,1374535,AIMC,20090323,0001362310-09-004203.txt.text,0001362310-09-004203.txt,
348,1401564,FFNW,20090317,0000939057-09-000094.txt.text,0000939057-09-000094.txt,
349,1418819,IRDM,20090122,0000950123-09-000996.txt.text,0000950123-09-000996.txt,
350,1434621,TREE,20090325,0001104659-09-019862.txt.text,0001104659-09-019862.txt,
351,320193,AAPL,20090227,0001181431-09-012161.txt.text,0001181431-09-012161.txt,
352,350199,CACH,20090106,0000902664-09-000017.txt.text,0000902664-09-000017.txt,
353,356309,NJR,20090220,0000356309-09-000019.txt.text,0000356309-09-000019.txt,
354,356309,NJR,20090318,0000356309-09-000023.txt.text,0000356309-09-000023.txt,
355,357294,HOV,20090108,0000357294-09-000004.txt.text,0000357294-09-000004.txt,
356,357301,TRST,20090306,0001140361-09-006304.txt.text,0001140361-09-006304.txt,
357,742126,ECOL,20090305,0001019687-09-000731.txt.text,0001019687-09-000731.txt,
358,742550,XETA,20090113,0001104659-09-001854.txt.text,0001104659-09-001854.txt,
359,768899,TBI,20090302,0001104659-09-013523.txt.text,0001104659-09-013523.txt,
360,776901,INDB,20090320,0000950135-09-001922.txt.text,0000950135-09-001922.txt,
361,790024,SHZ,20090106,0001144204-09-000428.txt.text,0001144204-09-000428.txt,
362,801337,WBS,20090306,0001193125-09-047574.txt.text,0001193125-09-047574.txt,
363,814549,EBIX,20090105,0001362310-09-000061.txt.text,0001362310-09-000061.txt,
364,912752,SBGI,20090306,0001104659-09-015097.txt.text,0001104659-09-015097.txt,
365,930553,ISTA,20090226,0001193125-09-038781.txt.text,0001193125-09-038781.txt,
366,930553,ISTA,20090306,0001193125-09-047650.txt.text,0001193125-09-047650.txt,
367,1003022,ZRAN,20090403,0001193125-09-072541.txt.text,0001193125-09-072541.txt,
368,1003344,HW,20090416,0001193125-09-080764.txt.text,0001193125-09-080764.txt,
369,100493,TSN,20090612,0000100493-09-000041.txt.text,0000100493-09-000041.txt,
370,1022652,NVTL,20090609,0001193125-09-128045.txt.text,0001193125-09-128045.txt,
371,1040593,CRZO,20090604,0001040593-09-000027.txt.text,0001040593-09-000027.txt,
372,1040719,WAC,20090423,0000950135-09-003047.txt.text,0000950135-09-003047.txt,
373,1040719,WAC,20090505,0000950135-09-003605.txt.text,0000950135-09-003605.txt,
374,105016,WSO,20090626,0001193125-09-139363.txt.text,0001193125-09-139363.txt,
375,1050825,SCS,20090430,0000950152-09-004467.txt.text,0000950152-09-004467.txt,
376,1065645,APO,20090420,0001065645-09-000018.txt.text,0001065645-09-000018.txt,
377,1069157,EWBC,20090408,0001104659-09-023105.txt.text,0001104659-09-023105.txt,
378,1076682,COOL,20090506,0000950123-09-008144.txt.text,0000950123-09-008144.txt,
379,1104252,DDIC,20090527,0001193125-09-119355.txt.text,0001193125-09-119355.txt,
380,1114220,KERX,20090409,0001144204-09-019889.txt.text,0001144204-09-019889.txt,
381,1114220,KERX,20090417,0001144204-09-021251.txt.text,0001144204-09-021251.txt,
382,1124140,EXAS,20090518,0001104659-09-033316.txt.text,0001104659-09-033316.txt,
383,1134203,TLEO,20090602,0001134203-09-000036.txt.text,0001134203-09-000036.txt,
384,1140486,ATHR,20090429,0001193125-09-092189.txt.text,0001193125-09-092189.txt,
385,1171500,PTP,20090430,0001299933-09-001895.txt.text,0001299933-09-001895.txt,
386,12208,BIO,20090612,0000012208-09-000037.txt.text,0000012208-09-000037.txt,
387,1298675,CUBE,20090407,0001104659-09-023003.txt.text,0001104659-09-023003.txt,
388,1305168,ARC,20090402,0001362310-09-004775.txt.text,0001362310-09-004775.txt,
389,1309402,GPRE,20090605,0001078782-09-000909.txt.text,0001078782-09-000909.txt,
390,1336545,APP,20090409,0001341004-09-000736.txt.text,0001341004-09-000736.txt,
391,1336644,UTA,20090630,0001144204-09-035069.txt.text,0001144204-09-035069.txt,
392,1355001,H,20090427,0001193125-09-088521.txt.text,0001193125-09-088521.txt,
393,1360886,OSIR,20090421,0001104659-09-025254.txt.text,0001104659-09-025254.txt,
394,1373980,HLYS,20090626,0001104659-09-040412.txt.text,0001104659-09-040412.txt,
395,1398551,YONG,20090522,0001144204-09-029196.txt.text,0001144204-09-029196.txt,
396,1442505,CLWR,20090403,0000950123-09-006093.txt.text,0000950123-09-006093.txt,
397,225263,NEWP,20090403,0000950134-09-006913.txt.text,0000950134-09-006913.txt,
398,28917,DDS,20090507,0001140361-09-011427.txt.text,0001140361-09-011427.txt,
399,356213,PNK,20090427,0000950134-09-008451.txt.text,0000950134-09-008451.txt,
400,356213,PNK,20090511,0001362310-09-007050.txt.text,0001362310-09-007050.txt,
401,356213,PNK,20090515,0001362310-09-007624.txt.text,0001362310-09-007624.txt,
402,700923,MYRG,20090423,0001104659-09-025843.txt.text,0001104659-09-025843.txt,
403,721693,CREG,20090511,0001144204-09-025270.txt.text,0001144204-09-025270.txt,
404,75208,OSG,20090617,0000075208-09-000016.txt.text,0000075208-09-000016.txt,
405,877212,ZBRA,20090429,0001193125-09-091505.txt.text,0001193125-09-091505.txt,
406,935036,ACIW,20090528,0000950137-09-004131.txt.text,0000950137-09-004131.txt,
407,94056,TWC,20090501,0001144204-09-023556.txt.text,0001144204-09-023556.txt,
408,95552,SUP,20090512,0000095552-09-000023.txt.text,0000095552-09-000023.txt,
409,95552,SUP,20090529,0000095552-09-000025.txt.text,0000095552-09-000025.txt,
410,100517,UAL,20090728,0000950123-09-026360.txt.text,0000950123-09-026360.txt,
411,1005409,DCOM,20090811,0001005409-09-000040.txt.text,0001005409-09-000040.txt,
412,1005409,DCOM,20090818,0001005409-09-000043.txt.text,0001005409-09-000043.txt,
413,1024725,TEN,20090806,0000950123-09-031169.txt.text,0000950123-09-031169.txt,
414,1075736,EXE,20090916,0001116502-09-001424.txt.text,0001116502-09-001424.txt,
415,1090514,AOB,20090813,0001019687-09-002858.txt.text,0001019687-09-002858.txt,
416,1299033,CLMS,20090814,0000950123-09-035074.txt.text,0000950123-09-035074.txt,
417,1310243,ANR,20090805,0000950123-09-030403.txt.text,0000950123-09-030403.txt,
418,1316517,KNDI,20090702,0001144204-09-035677.txt.text,0001144204-09-035677.txt,
419,1361983,ORBC,20090902,0000950123-09-040449.txt.text,0000950123-09-040449.txt,
420,1373980,HLYS,20090701,0001104659-09-041410.txt.text,0001104659-09-041410.txt,
421,1462418,ASPS,20090925,0000950123-09-046074.txt.text,0000950123-09-046074.txt,
422,708818,QSII,20090908,0001140361-09-020342.txt.text,0001140361-09-020342.txt,
423,711065,AMCC,20090901,0001193125-09-185450.txt.text,0001193125-09-185450.txt,
424,721693,CREG,20090818,0001144204-09-044414.txt.text,0001144204-09-044414.txt,
425,763532,LYTS,20090914,0000892251-09-000159.txt.text,0000892251-09-000159.txt,
426,808461,GNCMA,20090817,0000808461-09-000064.txt.text,0000808461-09-000064.txt,
427,817129,TSTC,20090713,0001144204-09-036941.txt.text,0001144204-09-036941.txt,
428,873860,OCN,20090903,0001019056-09-000882.txt.text,0001019056-09-000882.txt,
429,884269,APT,20090724,0001104659-09-044669.txt.text,0001104659-09-044669.txt,
430,887730,KEM,20090826,0001104659-09-051825.txt.text,0001104659-09-051825.txt,
431,909111,CLP,20090805,0000950123-09-030063.txt.text,0000950123-09-030063.txt,
432,916235,SNIC,20090930,0001144204-09-050852.txt.text,0001144204-09-050852.txt,
433,1047857,YUII,20091209,0001144204-09-063721.txt.text,0001144204-09-063721.txt,
434,1066923,SPU,20091214,0001415889-09-000318.txt.text,0001415889-09-000318.txt,
435,1070698,RPTP,20091005,0001070698-09-000046.txt.text,0001070698-09-000046.txt,
436,1081206,CTFO,20091130,0001204459-09-002265.txt.text,0001204459-09-002265.txt,
437,1099590,MELI,20091106,0001171843-09-001132.txt.text,0001171843-09-001132.txt,
438,1120914,PDFS,20091113,0001104659-09-064973.txt.text,0001104659-09-064973.txt,
439,1127342,GMXR,20091203,0001193125-09-246726.txt.text,0001193125-09-246726.txt,
440,1130713,OSTK,20091116,0001104659-09-065308.txt.text,0001104659-09-065308.txt,
441,1130713,OSTK,20091230,0001104659-09-071849.txt.text,0001104659-09-071849.txt,
442,1289592,TWGP,20091203,0000950123-09-068047.txt.text,0000950123-09-068047.txt,
443,1298341,NLC,20091201,0001193125-09-244651.txt.text,0001193125-09-244651.txt,
444,1335190,MHR,20091019,0001019687-09-003721.txt.text,0001019687-09-003721.txt,
445,1353970,CXDC,20091106,0001079973-09-001032.txt.text,0001079973-09-001032.txt,
446,1355007,COWN,20091105,0000898822-09-000567.txt.text,0000898822-09-000567.txt,
447,1356628,VPFG,20091008,0000950123-09-049267.txt.text,0000950123-09-049267.txt,
448,1378846,ICLK,20091008,0001144204-09-052137.txt.text,0001144204-09-052137.txt,
449,1442505,CLWR,20091201,0000950123-09-067321.txt.text,0000950123-09-067321.txt,
450,1465740,TWO,20091030,0001193125-09-219079.txt.text,0001193125-09-219079.txt,
451,1469510,REN,20091222,0000950123-09-072713.txt.text,0000950123-09-072713.txt,
452,310158,MRK,20091104,0001193125-09-223917.txt.text,0001193125-09-223917.txt,
453,718130,ISYS,20091221,0001193125-09-256190.txt.text,0001193125-09-256190.txt,
454,822708,ZOOM,20091002,0001136261-09-000286.txt.text,0001136261-09-000286.txt,
455,831547,SPPI,20091208,0000950123-09-069020.txt.text,0000950123-09-069020.txt,
456,878079,BONT,20091001,0000950123-09-047648.txt.text,0000950123-09-047648.txt,
457,913760,INTL,20091118,0001193125-09-237549.txt.text,0001193125-09-237549.txt,
458,1002531,TLGD,20100316,0000950123-10-025083.txt.text,0000950123-10-025083.txt,
459,1008848,ACOR,20100323,0001104659-10-015896.txt.text,0001104659-10-015896.txt,
460,1047857,YUII,20100311,0001144204-10-012630.txt.text,0001144204-10-012630.txt,
461,1080360,CVVT,20100107,0001204459-10-000034.txt.text,0001204459-10-000034.txt,
462,1084580,JEF,20100317,0000950123-10-025579.txt.text,0000950123-10-025579.txt,
463,1166691,CMCSA,20100322,0001193125-10-063250.txt.text,0001193125-10-063250.txt,
464,1229195,SPSC,20100218,0001299933-10-000690.txt.text,0001299933-10-000690.txt,
465,1254419,MDAS,20100308,0000950123-10-022079.txt.text,0000950123-10-022079.txt,
466,1266719,HRBN,20100107,0001144204-10-000906.txt.text,0001144204-10-000906.txt,
467,1271940,UPRO,20100107,0001144204-10-000792.txt.text,0001144204-10-000792.txt,
468,1298341,NLC,20100226,0001193125-10-043176.txt.text,0001193125-10-043176.txt,
469,1328598,FXE,20100122,0001193125-10-010780.txt.text,0001193125-10-010780.txt,
470,1342854,PZG,20100212,0001354488-10-000306.txt.text,0001354488-10-000306.txt,
471,1372807,KCAP,20100119,0001144204-10-002543.txt.text,0001144204-10-002543.txt,
472,1372807,KCAP,20100129,0001144204-10-004342.txt.text,0001144204-10-004342.txt,
473,1388195,PMC,20100305,0001193125-10-048932.txt.text,0001193125-10-048932.txt,
474,1402305,SFSF,20100305,0001181431-10-014149.txt.text,0001181431-10-014149.txt,
475,1414932,FSC,20100217,0000950123-10-013735.txt.text,0000950123-10-013735.txt,
476,16160,CALM,20100107,0001144204-10-000832.txt.text,0001144204-10-000832.txt,
477,203527,VAR,20100223,0001144204-10-009526.txt.text,0001144204-10-009526.txt,
478,216539,MEG,20100331,0001193125-10-073205.txt.text,0001193125-10-073205.txt,
479,353944,IGT,20100106,0001437749-10-000017.txt.text,0001437749-10-000017.txt,
480,354707,HE,20100301,0001104659-10-010422.txt.text,0001104659-10-010422.txt,
481,47035,HRLY,20100223,0001201800-10-000022.txt.text,0001201800-10-000022.txt,
482,49534,LPHI,20100119,0001144204-10-002351.txt.text,0001144204-10-002351.txt,
483,49534,LPHI,20100305,0001144204-10-011717.txt.text,0001144204-10-011717.txt,
484,718789,SHFL,20100323,0000718789-10-000025.txt.text,0000718789-10-000025.txt,
485,74260,ORI,20100325,0000074260-10-000030.txt.text,0000074260-10-000030.txt,
